genomeNum,sbid,test1,test2,test3,test4,size
36,62,5,2,5,2,183
36,63,0,0,0,0,75
36,64,42,36,42,36,182
36,65,29,13,2,0,135
36,66,4,0,2,0,196
36,67,10,8,10,8,105
36,68,21,9,21,9,139
36,69,13,5,3,2,121
36,70,7,0,4,0,192
36,71,18,7,9,2,107
36,72,9,1,7,0,164
36,73,3,0,3,0,93
36,74,1,0,0,0,117
36,75,1,1,1,1,70
36,76,26,12,19,7,182
36,77,25,25,1,1,92
36,78,1,0,0,0,125
36,79,9,5,3,0,137
36,80,11,2,1,1,120
36,81,10,2,7,0,95
36,82,5,0,5,0,140
36,83,4,0,4,0,134
36,84,7,7,4,4,75
36,85,0,0,0,0,122
36,86,11,5,3,2,129
36,87,10,7,4,4,196
36,88,4,0,4,0,84
36,89,9,4,2,1,128
36,90,3,2,2,2,187
36,91,7,5,3,1,78
36,92,5,2,2,2,150
36,93,7,2,5,0,190
36,94,6,0,5,0,179
36,95,6,0,4,0,69
36,96,23,12,7,2,192
36,97,6,3,5,2,133
36,98,5,5,0,0,76
36,99,0,0,0,0,155
37,1,16,7,13,6,164
37,2,3,0,0,0,97
37,3,21,5,15,0,186
37,4,1,0,1,0,130
37,5,0,0,0,0,88
37,6,5,2,4,1,144
37,7,8,5,0,0,100
37,8,13,3,8,3,144
37,9,4,1,0,0,93
37,10,26,6,6,3,158
37,11,1,1,1,1,178
37,12,2,2,0,0,158
37,13,4,2,3,2,72
37,14,35,19,10,3,169
37,15,22,14,17,10,151
37,16,29,2,21,0,193
37,17,9,0,8,0,90
37,18,1,1,1,1,159
37,19,13,2,10,1,78
37,20,16,1,13,1,150
37,21,33,10,19,4,195
37,22,14,5,14,5,190
37,23,3,3,2,2,187
37,24,22,13,4,3,112
37,25,12,9,9,6,190
37,26,5,4,5,4,140
37,27,6,5,2,1,144
37,28,5,1,3,0,87
37,29,32,7,16,5,163
37,30,0,0,0,0,174
37,31,16,11,3,3,94
37,32,7,2,5,2,180
37,33,1,0,1,0,144
37,34,3,2,0,0,120
37,35,1,0,1,0,90
37,36,18,5,0,0,187
37,37,1,0,1,0,74
37,38,1,0,1,0,136
37,39,7,2,5,2,83
37,40,17,4,17,4,139
37,41,4,3,4,3,138
37,42,1,0,1,0,79
37,43,10,8,4,4,177
37,44,14,7,6,4,185
37,45,11,4,0,0,114
37,46,11,1,3,1,128
37,47,14,6,9,3,193
37,48,11,3,9,2,108
37,49,1,1,1,1,68
37,50,3,3,1,1,176
37,51,19,3,13,3,195
37,52,9,0,0,0,186
37,53,1,0,1,0,146
37,54,1,0,1,0,78
37,55,1,0,1,0,75
37,56,2,2,0,0,166
37,57,0,0,0,0,112
37,58,1,0,0,0,133
37,59,7,4,1,0,193
37,60,19,10,9,6,112
37,61,25,5,3,3,126
37,62,3,3,3,3,124
37,63,2,1,2,1,156
37,64,0,0,0,0,72
37,65,39,37,38,37,147
37,66,31,3,3,0,170
37,67,3,1,2,1,66
37,68,5,3,2,1,186
37,69,31,19,31,19,117
37,70,1,0,1,0,113
37,71,12,7,1,1,141
37,72,2,1,2,1,145
37,73,20,7,13,6,95
37,74,9,0,8,0,179
37,75,2,1,2,1,94
37,76,4,1,3,0,165
37,77,21,11,16,6,159
37,78,24,15,0,0,186
37,79,1,0,0,0,68
37,80,8,4,4,3,69
37,81,12,5,4,4,164
37,82,14,7,7,3,94
37,83,2,0,1,0,139
37,84,9,0,7,0,89
37,85,6,6,3,3,98
37,86,3,0,3,0,109
37,87,9,4,1,1,122
37,88,8,6,4,3,178
37,89,16,9,6,5,183
37,90,12,4,6,4,182
37,91,26,12,7,5,188
37,92,3,0,3,0,106
37,93,5,2,3,0,177
37,94,8,0,1,0,109
37,95,6,0,5,0,93
37,96,19,9,7,3,177
37,97,3,1,2,0,168
37,98,5,3,0,0,176
37,99,2,0,1,0,100
38,1,3,1,2,1,121
38,2,21,5,16,3,144
38,3,21,1,18,0,154
38,4,0,0,0,0,134
38,5,5,0,0,0,67
38,6,1,0,1,0,153
38,7,8,4,3,0,135
38,8,13,2,10,2,179
38,9,1,0,0,0,92
38,10,14,13,8,8,200
38,11,11,2,6,1,152
38,12,0,0,0,0,144
38,13,29,12,8,3,182
38,14,34,32,30,28,197
38,15,22,2,12,2,152
38,16,9,3,6,0,140
38,17,7,4,7,4,156
38,18,2,1,0,0,78
38,19,20,4,20,4,159
38,20,31,5,17,0,157
38,21,14,5,14,5,197
38,22,3,3,2,2,162
38,23,28,11,10,2,145
38,24,5,0,0,0,138
38,25,10,4,5,4,146
38,26,2,2,2,2,77
38,27,16,7,14,6,170
38,28,0,0,0,0,109
38,29,9,2,6,1,94
38,30,1,0,0,0,149
38,31,14,7,6,1,183
38,32,8,4,5,2,78
38,33,1,0,1,0,154
38,34,3,2,0,0,128
38,35,13,0,2,0,144
38,36,10,6,0,0,99
38,37,1,1,0,0,87
38,38,14,0,14,0,130
38,39,13,1,12,1,157
38,40,6,4,3,1,111
38,41,0,0,0,0,131
38,42,14,0,1,0,142
38,43,37,24,12,6,184
38,44,3,0,3,0,137
38,45,7,0,1,0,157
38,46,20,5,8,5,100
38,47,22,5,18,1,191
38,48,1,0,1,0,112
38,49,1,1,1,1,118
38,50,6,4,1,0,139
38,51,9,2,4,2,172
38,52,11,1,0,0,128
38,53,0,0,0,0,110
38,54,0,0,0,0,113
38,55,0,0,0,0,197
38,56,3,3,1,1,77
38,57,0,0,0,0,127
38,58,1,1,0,0,109
38,59,4,2,0,0,69
38,60,1,0,1,0,146
38,61,17,14,6,4,87
38,62,26,8,3,3,117
38,63,3,3,3,3,117
38,64,2,1,2,1,139
38,65,37,12,37,12,188
38,66,2,0,2,0,88
38,67,27,15,3,1,129
38,68,5,1,3,1,85
38,69,6,2,5,1,104
38,70,14,12,14,12,149
38,71,8,2,2,1,197
38,72,1,0,0,0,170
38,73,20,4,8,2,190
38,74,11,6,10,6,94
38,75,3,0,3,0,165
38,76,4,1,3,0,140
38,77,47,13,40,8,132
38,78,3,3,1,1,70
38,79,11,6,10,5,104
38,80,0,0,0,0,99
38,81,18,8,3,0,192
38,82,26,7,19,7,158
38,83,2,0,0,0,94
38,84,7,2,6,2,86
38,85,4,0,4,0,80
38,86,5,5,2,2,161
38,87,7,5,2,1,199
38,88,5,2,0,0,154
38,89,5,4,5,4,142
38,90,11,3,5,3,177
38,91,7,6,6,6,155
38,92,5,2,2,2,134
38,93,5,2,3,0,197
38,94,6,0,5,0,194
38,95,11,6,4,2,112
38,96,5,3,1,0,101
38,97,4,3,3,2,172
38,98,6,5,0,0,94
38,99,1,0,1,0,150
39,1,4,2,4,2,75
39,2,34,18,30,17,160
39,3,0,0,0,0,81
39,4,4,3,0,0,136
39,5,2,0,1,0,176
39,6,2,1,1,0,159
39,7,17,11,3,3,169
39,8,18,5,16,5,117
39,9,4,2,0,0,81
39,10,28,13,9,4,179
39,11,6,2,2,2,88
39,12,31,20,16,10,78
39,13,2,2,0,0,142
39,14,27,8,7,3,201
39,15,8,2,0,0,88
39,16,35,35,33,33,122
39,17,22,2,12,2,159
39,18,9,0,8,0,103
39,19,4,1,1,1,136
39,20,12,3,9,1,92
39,21,3,0,3,0,85
39,22,15,5,15,5,78
39,23,35,5,22,1,202
39,24,7,5,7,5,188
39,25,3,2,3,2,94
39,26,24,8,13,5,152
39,27,3,3,0,0,71
39,28,6,0,0,0,117
39,29,10,4,5,4,154
39,30,3,1,2,1,102
39,31,8,2,6,0,98
39,32,0,0,0,0,106
39,33,4,2,0,0,89
39,34,18,2,15,2,132
39,35,6,5,4,4,133
39,36,5,4,5,4,133
39,37,5,2,2,0,167
39,38,8,5,0,0,180
39,39,1,0,1,0,210
39,40,15,6,0,0,133
39,41,7,0,7,0,196
39,42,10,3,9,3,142
39,43,6,4,5,4,137
39,44,15,5,2,1,148
39,45,6,2,3,2,84
39,46,6,2,3,0,110
39,47,15,6,7,2,153
39,48,9,2,1,0,115
39,49,2,1,2,1,76
39,50,20,6,14,3,149
39,51,5,2,1,0,73
39,52,9,1,6,0,102
39,53,1,0,1,0,101
39,54,10,3,1,0,203
39,55,11,4,4,4,135
39,56,8,0,0,0,199
39,57,0,0,0,0,180
39,58,0,0,0,0,199
39,59,3,3,1,1,87
39,60,0,0,0,0,138
39,61,6,1,4,0,160
39,62,1,0,1,0,92
39,63,28,11,8,6,210
39,64,4,0,3,0,114
39,65,5,2,5,2,179
39,66,0,0,0,0,98
39,67,41,36,41,36,185
39,68,31,7,5,2,165
39,69,5,1,3,0,126
39,70,13,5,13,5,148
39,71,10,2,10,2,181
39,72,13,6,3,1,150
39,73,6,2,3,2,175
39,74,3,1,3,1,208
39,75,4,1,3,0,202
39,76,12,7,3,1,169
39,77,8,3,8,3,96
39,78,25,25,0,0,79
39,79,0,0,0,0,160
39,80,17,15,0,0,125
39,81,12,8,1,1,193
39,82,0,0,0,0,108
39,83,4,4,4,4,188
39,84,7,5,2,2,205
39,85,9,6,3,2,143
39,86,2,2,0,0,76
39,87,1,1,1,1,75
39,88,5,1,5,1,127
39,89,9,7,5,3,111
39,90,5,2,4,2,180
39,91,8,6,8,6,128
39,92,10,4,8,3,188
39,93,4,1,4,1,83
39,94,6,1,5,1,169
39,95,9,6,3,2,121
39,96,7,3,4,1,76
39,97,9,5,3,2,211
39,98,0,0,0,0,154
39,99,3,0,3,0,71
40,1,14,6,11,6,172
40,2,14,2,11,0,187
40,3,4,1,3,0,166
40,4,0,0,0,0,145
40,5,1,0,0,0,108
40,6,8,3,3,0,116
40,7,16,6,11,4,122
40,8,3,2,1,1,126
40,9,24,13,7,4,166
40,10,1,1,1,1,155
40,11,0,0,0,0,77
40,12,1,0,1,0,123
40,13,28,11,9,3,189
40,14,10,2,1,0,77
40,15,31,31,29,29,195
40,16,10,0,9,0,115
40,17,10,0,9,0,84
40,18,1,1,1,1,164
40,19,2,1,0,0,96
40,20,11,1,11,1,108
40,21,30,6,16,0,192
40,22,10,5,9,5,146
40,23,12,9,6,3,95
40,24,3,2,3,2,126
40,25,26,15,7,3,189
40,26,6,3,0,0,81
40,27,8,4,5,4,169
40,28,16,12,2,1,138
40,29,18,8,16,7,96
40,30,17,4,8,2,179
40,31,0,0,0,0,125
40,32,12,6,5,0,149
40,33,2,0,1,0,65
40,34,7,3,5,1,122
40,35,2,0,0,0,187
40,36,0,0,0,0,86
40,37,0,0,0,0,178
40,38,29,12,15,1,177
40,39,0,0,0,0,108
40,40,15,6,12,4,182
40,41,7,2,4,2,185
40,42,6,0,5,0,107
40,43,12,6,4,2,162
40,44,13,8,3,1,79
40,45,8,0,4,0,194
40,46,3,1,3,1,69
40,47,16,4,6,4,128
40,48,18,4,12,0,166
40,49,5,2,1,0,116
40,50,0,0,0,0,82
40,51,6,4,1,0,154
40,52,19,3,11,2,195
40,53,11,1,0,0,155
40,54,0,0,0,0,182
40,55,1,0,1,0,129
40,56,2,2,0,0,119
40,57,2,0,2,0,138
40,58,1,1,0,0,156
40,59,4,2,0,0,73
40,60,14,3,7,1,195
40,61,25,5,3,0,132
40,62,3,3,3,3,140
40,63,2,1,2,1,133
40,64,16,2,15,2,189
40,65,18,0,1,0,188
40,66,4,2,1,1,132
40,67,7,4,4,1,117
40,68,23,16,23,16,182
40,69,14,5,4,3,154
40,70,5,0,4,0,162
40,71,20,6,8,2,137
40,72,10,0,8,0,131
40,73,1,0,1,0,157
40,74,0,0,0,0,93
40,75,0,0,0,0,83
40,76,12,3,9,1,69
40,77,27,27,2,2,142
40,78,1,0,0,0,110
40,79,12,9,5,3,128
40,80,1,0,1,0,106
40,81,11,6,3,0,85
40,82,16,4,6,0,102
40,83,2,0,2,0,197
40,84,9,6,6,3,195
40,85,4,2,0,0,130
40,86,10,8,4,3,139
40,87,4,0,4,0,101
40,88,6,4,6,4,132
40,89,9,7,5,3,115
40,90,5,2,2,0,95
40,91,9,6,8,6,165
40,92,5,2,3,0,182
40,93,0,0,0,0,189
40,94,17,0,10,0,96
40,95,8,5,2,1,138
40,96,7,3,4,1,72
40,97,3,1,2,0,92
40,98,7,4,2,1,174
40,99,0,0,0,0,170
41,1,14,6,11,6,171
41,2,19,0,18,0,123
41,3,3,1,0,0,127
41,4,3,0,2,0,76
41,5,0,0,0,0,101
41,6,1,0,1,0,148
41,7,4,4,0,0,143
41,8,3,3,0,0,101
41,9,7,2,4,0,202
41,10,9,2,4,2,192
41,11,8,2,4,2,89
41,12,3,2,1,0,178
41,13,30,14,10,4,169
41,14,10,2,3,0,126
41,15,16,0,12,0,74
41,16,29,19,13,8,146
41,17,12,6,11,6,151
41,18,11,4,11,4,205
41,19,11,0,7,0,199
41,20,17,2,0,0,79
41,21,39,6,30,4,201
41,22,5,3,4,3,79
41,23,3,3,2,2,181
41,24,23,9,9,2,103
41,25,4,3,1,0,132
41,26,10,4,5,4,188
41,27,17,13,3,2,158
41,28,9,3,7,2,149
41,29,9,1,1,0,99
41,30,4,0,2,0,166
41,31,13,7,5,0,163
41,32,4,1,2,0,106
41,33,2,2,0,0,107
41,34,4,2,1,0,174
41,35,2,0,2,0,104
41,36,14,8,1,0,165
41,37,32,6,29,3,140
41,38,2,1,2,1,155
41,39,12,4,10,4,148
41,40,5,4,5,4,142
41,41,15,5,1,1,132
41,42,9,6,6,4,109
41,43,10,6,4,3,161
41,44,10,0,0,0,198
41,45,10,1,1,1,114
41,46,11,3,6,0,151
41,47,12,1,8,1,166
41,48,3,2,3,2,100
41,49,9,5,3,0,158
41,50,10,1,5,1,78
41,51,2,0,2,0,117
41,52,11,2,0,0,178
41,53,0,0,0,0,143
41,54,0,0,0,0,150
41,55,3,1,1,0,200
41,56,0,0,0,0,87
41,57,4,2,1,0,182
41,58,6,5,2,1,142
41,59,14,2,3,2,178
41,60,4,1,4,1,104
41,61,3,3,3,3,77
41,62,4,1,4,1,149
41,63,1,1,0,0,99
41,64,32,22,31,22,75
41,65,29,13,2,0,118
41,66,5,2,2,1,150
41,67,7,4,4,1,116
41,68,18,16,18,16,105
41,69,1,0,1,0,97
41,70,11,6,1,0,95
41,71,0,0,0,0,71
41,72,4,0,4,0,125
41,73,3,1,1,1,104
41,74,8,1,5,1,107
41,75,7,5,6,4,87
41,76,3,0,3,0,108
41,77,6,3,4,2,185
41,78,47,13,40,8,132
41,79,27,27,1,1,132
41,80,11,1,9,0,184
41,81,23,8,4,4,205
41,82,10,4,3,0,135
41,83,2,0,2,0,188
41,84,7,6,3,3,193
41,85,2,1,0,0,97
41,86,13,6,8,2,137
41,87,7,1,4,1,190
41,88,6,0,2,0,177
41,89,3,1,0,0,80
41,90,7,5,6,5,136
41,91,4,0,2,0,181
41,92,4,0,4,0,108
41,93,4,0,4,0,98
41,94,6,0,1,0,94
41,95,2,1,1,1,93
41,96,23,10,8,2,176
41,97,8,5,2,2,191
41,98,0,0,0,0,120
41,99,2,0,1,0,104
42,1,14,6,11,6,179
42,2,13,0,11,0,149
42,3,3,1,0,0,102
42,4,1,0,1,0,129
42,5,1,0,0,0,150
42,6,11,5,6,0,139
42,7,17,6,7,1,188
42,8,3,3,0,0,136
42,9,23,13,8,5,167
42,10,6,2,2,2,180
42,11,1,0,1,0,132
42,12,7,5,4,3,93
42,13,26,23,7,4,67
42,14,8,2,1,0,123
42,15,24,24,22,22,153
42,16,20,4,10,4,186
42,17,28,26,25,23,95
42,18,6,6,6,6,135
42,19,1,1,0,0,97
42,20,15,2,14,2,100
42,21,33,14,19,8,192
42,22,9,1,8,1,102
42,23,11,6,4,0,161
42,24,22,7,14,0,199
42,25,3,3,0,0,165
42,26,13,7,4,4,155
42,27,6,4,2,0,148
42,28,9,6,8,5,157
42,29,21,10,18,7,154
42,30,6,6,4,4,184
42,31,13,7,7,3,181
42,32,3,3,0,0,187
42,33,10,4,0,0,147
42,34,12,0,1,0,138
42,35,13,10,2,2,161
42,36,32,19,32,19,77
42,37,2,0,2,0,81
42,38,12,2,11,2,157
42,39,6,4,3,1,112
42,40,3,0,2,0,164
42,41,17,17,3,3,182
42,42,12,7,4,4,154
42,43,11,0,0,0,190
42,44,13,3,4,0,110
42,45,8,4,2,1,87
42,46,21,2,12,1,112
42,47,3,0,0,0,183
42,48,2,2,2,2,101
42,49,5,2,2,0,139
42,50,7,3,3,2,78
42,51,11,0,3,0,145
42,52,1,1,0,0,75
42,53,0,0,0,0,99
42,54,0,0,0,0,179
42,55,0,0,0,0,87
42,56,3,1,1,0,140
42,57,0,0,0,0,86
42,58,2,0,1,0,159
42,59,4,2,1,0,158
42,60,32,21,7,7,137
42,61,5,4,4,4,156
42,62,4,2,4,2,153
42,63,6,1,2,1,179
42,64,20,19,20,19,77
42,65,24,1,2,0,181
42,66,5,2,3,2,73
42,67,5,2,4,1,136
42,68,14,12,14,12,133
42,69,1,1,1,1,169
42,70,3,1,3,1,72
42,71,0,0,0,0,91
42,72,4,2,4,2,151
42,73,9,1,6,1,128
42,74,1,0,0,0,131
42,75,7,0,5,0,83
42,76,1,0,0,0,77
42,77,45,19,35,11,200
42,78,27,27,1,1,96
42,79,0,0,0,0,179
42,80,17,15,0,0,123
42,81,12,8,2,0,171
42,82,15,1,13,1,111
42,83,5,1,5,1,190
42,84,6,5,2,2,200
42,85,10,4,5,1,148
42,86,8,5,4,2,70
42,87,4,0,4,0,98
42,88,5,1,5,1,167
42,89,9,3,3,0,169
42,90,7,6,6,6,155
42,91,11,4,9,2,180
42,92,2,1,2,1,70
42,93,0,0,0,0,155
42,94,0,0,0,0,69
42,95,8,5,2,1,126
42,96,5,3,3,2,133
42,97,2,1,1,0,135
42,98,5,3,0,0,124
42,99,0,0,0,0,136
43,1,3,1,2,1,112
43,2,18,6,14,4,131
43,3,18,1,15,0,175
43,4,0,0,0,0,141
43,5,7,0,2,0,94
43,6,1,1,1,1,90
43,7,6,5,1,0,170
43,8,10,1,9,1,189
43,9,2,0,0,0,95
43,10,26,14,7,5,112
43,11,2,1,2,1,75
43,12,11,1,5,0,154
43,13,1,0,1,0,143
43,14,6,5,4,3,83
43,15,26,12,9,5,176
43,16,16,0,12,0,82
43,17,29,11,15,2,150
43,18,2,1,1,0,65
43,19,12,0,11,0,96
43,20,11,7,11,7,188
43,21,6,0,5,0,186
43,22,2,2,0,0,96
43,23,19,8,8,0,114
43,24,7,5,7,5,191
43,25,4,2,4,2,160
43,26,22,14,7,4,73
43,27,3,3,0,0,104
43,28,14,11,11,8,143
43,29,6,5,5,4,159
43,30,4,1,2,0,83
43,31,11,6,9,5,109
43,32,25,5,13,3,169
43,33,0,0,0,0,170
43,34,15,8,7,2,160
43,35,9,5,7,3,171
43,36,1,0,1,0,119
43,37,8,1,6,1,162
43,38,8,5,0,0,165
43,39,28,6,25,3,133
43,40,3,0,3,0,188
43,41,9,2,6,2,180
43,42,1,0,1,0,129
43,43,14,0,4,0,156
43,44,14,3,8,0,127
43,45,22,7,17,5,178
43,46,11,3,1,0,111
43,47,10,1,1,1,112
43,48,26,9,18,6,120
43,49,7,1,1,0,75
43,50,3,0,0,0,184
43,51,2,1,2,1,81
43,52,6,3,1,0,146
43,53,12,2,5,2,100
43,54,11,0,1,0,182
43,55,1,0,1,0,163
43,56,0,0,0,0,126
43,57,0,0,0,0,113
43,58,4,2,2,1,179
43,59,2,1,1,0,147
43,60,6,4,0,0,188
43,61,28,11,5,4,176
43,62,5,4,4,4,162
43,63,4,4,4,4,77
43,64,4,1,4,1,90
43,65,1,1,1,1,138
43,66,21,20,21,20,73
43,67,24,3,2,0,159
43,68,4,0,4,0,171
43,69,3,2,3,2,81
43,70,22,17,22,17,159
43,71,0,0,0,0,118
43,72,4,1,1,1,178
43,73,4,2,4,2,135
43,74,5,1,5,1,162
43,75,1,0,1,0,161
43,76,7,3,5,2,193
43,77,26,6,8,6,87
43,78,27,27,1,1,154
43,79,1,0,0,0,107
43,80,11,9,5,3,120
43,81,10,3,2,2,118
43,82,13,2,8,0,160
43,83,1,0,1,0,192
43,84,8,8,5,5,124
43,85,3,0,2,0,126
43,86,9,5,3,1,158
43,87,5,2,0,0,140
43,88,6,1,6,1,169
43,89,9,3,3,0,164
43,90,28,13,7,5,182
43,91,2,0,2,0,103
43,92,1,0,1,0,103
43,93,0,0,0,0,132
43,94,6,0,3,0,147
43,95,3,0,1,0,71
43,96,24,10,7,0,156
43,97,8,4,2,1,190
43,98,0,0,0,0,143
43,99,3,0,3,0,72
44,1,22,8,20,8,200
44,2,3,0,0,0,87
44,3,11,8,3,0,186
44,4,0,0,0,0,101
44,5,2,0,1,0,203
44,6,3,1,0,0,101
44,7,0,0,0,0,103
44,8,8,2,6,1,73
44,9,14,9,6,4,205
44,10,8,0,1,0,196
44,11,3,2,1,0,200
44,12,21,5,8,5,142
44,13,30,9,16,3,207
44,14,29,23,18,15,179
44,15,10,2,8,1,87
44,16,19,0,16,0,150
44,17,11,7,10,6,173
44,18,12,6,12,6,75
44,19,3,2,1,0,134
44,20,39,6,30,4,197
44,21,12,6,5,0,165
44,22,15,10,11,6,148
44,23,17,10,5,0,209
44,24,13,7,4,4,156
44,25,3,1,2,1,135
44,26,20,9,18,8,194
44,27,7,4,3,2,115
44,28,1,0,0,0,144
44,29,11,8,4,2,164
44,30,7,2,4,1,96
44,31,2,2,0,0,114
44,32,6,5,0,0,181
44,33,2,0,1,0,123
44,34,15,8,4,0,111
44,35,31,6,28,3,160
44,36,1,0,1,0,75
44,37,3,0,3,0,144
44,38,1,0,1,0,74
44,39,6,4,5,4,124
44,40,12,0,2,0,210
44,41,16,6,14,4,114
44,42,14,9,3,3,106
44,43,11,2,0,0,158
44,44,4,2,4,2,81
44,45,18,4,6,0,135
44,46,11,0,3,0,96
44,47,4,0,2,0,188
44,48,5,3,2,1,139
44,49,10,2,7,0,145
44,50,10,4,5,4,147
44,51,16,2,5,0,188
44,52,0,0,0,0,188
44,53,2,2,0,0,174
44,54,1,0,0,0,162
44,55,0,0,0,0,90
44,56,4,1,1,0,112
44,57,2,0,2,0,100
44,58,9,6,3,3,86
44,59,21,3,0,0,136
44,60,3,0,3,0,87
44,61,1,1,1,1,84
44,62,4,2,4,2,75
44,63,14,0,12,0,91
44,64,2,1,2,1,130
44,65,20,0,20,0,163
44,66,9,1,4,1,171
44,67,6,1,4,0,77
44,68,9,6,9,6,94
44,69,8,2,8,2,205
44,70,12,8,2,1,101
44,71,10,2,7,2,209
44,72,13,8,9,6,76
44,73,5,0,4,0,198
44,74,3,0,1,0,89
44,75,1,0,0,0,79
44,76,5,2,1,0,89
44,77,27,8,21,3,127
44,78,23,14,1,0,169
44,79,11,7,4,2,148
44,80,10,2,2,1,155
44,81,8,1,5,0,82
44,82,10,0,7,0,176
44,83,4,0,4,0,118
44,84,3,3,0,0,104
44,85,1,0,1,0,95
44,86,7,3,3,0,81
44,87,12,8,5,1,190
44,88,22,7,7,3,173
44,89,7,6,3,2,77
44,90,3,2,3,2,167
44,91,10,5,9,5,153
44,92,2,0,2,0,91
44,93,3,0,3,0,131
44,94,0,0,0,0,163
44,95,3,1,1,1,140
44,96,24,12,9,1,77
44,97,5,4,3,2,120
44,98,8,5,2,2,193
44,99,0,0,0,0,185
45,1,4,2,3,2,125
45,2,12,3,6,1,124
45,3,0,0,0,0,99
45,4,14,1,11,0,78
45,5,7,1,6,1,171
45,6,1,0,1,0,177
45,7,1,0,0,0,74
45,8,11,6,2,0,150
45,9,1,0,1,0,78
45,10,3,0,0,0,124
45,11,15,6,4,3,69
45,12,8,7,2,1,87
45,13,5,1,2,1,194
45,14,0,0,0,0,84
45,15,27,9,7,2,180
45,16,16,2,6,0,164
45,17,26,26,26,26,108
45,18,17,8,5,2,88
45,19,9,1,8,1,113
45,20,3,0,3,0,195
45,21,1,0,0,0,197
45,22,0,0,0,0,79
45,23,27,5,15,0,164
45,24,0,0,0,0,71
45,25,4,3,4,3,88
45,26,2,2,2,2,164
45,27,19,10,6,4,93
45,28,3,3,0,0,162
45,29,9,3,3,3,74
45,30,4,3,4,3,85
45,31,3,2,2,1,82
45,32,20,12,15,7,156
45,33,12,1,5,0,186
45,34,1,0,1,0,179
45,35,10,8,4,2,167
45,36,14,1,12,0,82
45,37,3,2,1,0,79
45,38,1,0,0,0,176
45,39,4,0,1,0,186
45,40,14,10,1,0,121
45,41,16,2,13,0,200
45,42,13,3,4,3,111
45,43,14,2,11,2,192
45,44,0,0,0,0,89
45,45,7,2,2,1,191
45,46,10,3,6,2,80
45,47,14,9,3,3,101
45,48,11,2,0,0,176
45,49,4,2,4,2,89
45,50,18,1,8,1,114
45,51,9,6,4,3,117
45,52,21,4,11,4,99
45,53,1,1,1,1,170
45,54,8,4,3,0,147
45,55,13,6,7,5,159
45,56,10,3,1,1,200
45,57,0,0,0,0,102
45,58,0,0,0,0,206
45,59,3,1,1,0,106
45,60,0,0,0,0,168
45,61,3,1,0,0,152
45,62,0,0,0,0,158
45,63,27,11,9,6,182
45,64,4,1,4,1,129
45,65,2,2,2,2,205
45,66,40,34,40,34,194
45,67,28,9,2,0,133
45,68,6,0,3,0,191
45,69,4,2,4,2,91
45,70,17,11,17,11,206
45,71,13,8,3,2,113
45,72,5,0,5,0,180
45,73,25,6,11,3,173
45,74,4,0,4,0,192
45,75,3,1,0,0,81
45,76,1,0,1,0,118
45,77,28,27,5,4,203
45,78,29,21,7,7,70
45,79,11,5,5,0,207
45,80,4,1,2,1,104
45,81,20,9,16,9,170
45,82,1,0,1,0,206
45,83,8,8,3,3,73
45,84,1,0,0,0,155
45,85,8,5,2,1,179
45,86,2,2,0,0,95
45,87,4,1,4,1,121
45,88,6,0,2,0,178
45,89,3,1,0,0,86
45,90,26,12,7,5,180
45,91,3,0,3,0,109
45,92,7,2,5,0,194
45,93,0,0,0,0,80
45,94,3,1,1,1,164
45,95,23,6,6,0,120
45,96,4,1,2,0,125
45,97,4,1,4,1,80
45,98,5,3,0,0,140
45,99,1,0,0,0,92
46,1,3,1,2,1,112
46,2,11,5,6,3,160
46,3,21,3,15,0,161
46,4,7,1,6,1,179
46,5,1,0,1,0,165
46,6,15,10,3,3,183
46,7,14,1,12,1,142
46,8,17,5,4,3,167
46,9,7,7,0,0,70
46,10,7,2,3,2,200
46,11,1,0,1,0,116
46,12,28,11,9,3,196
46,13,40,7,32,5,189
46,14,26,4,15,2,138
46,15,28,7,25,4,178
46,16,0,0,0,0,126
46,17,10,1,7,0,80
46,18,19,1,14,1,170
46,19,18,3,16,1,127
46,20,27,8,18,3,147
46,21,5,3,5,3,90
46,22,2,2,2,2,118
46,23,23,9,6,2,122
46,24,3,3,0,0,71
46,25,13,9,10,6,193
46,26,6,5,5,4,154
46,27,4,0,2,0,105
46,28,11,1,9,0,153
46,29,10,5,4,2,149
46,30,2,0,0,0,131
46,31,17,8,4,1,99
46,32,10,2,8,1,121
46,33,7,3,3,1,103
46,34,5,1,4,1,85
46,35,1,1,0,0,95
46,36,17,2,11,2,79
46,37,14,11,0,0,85
46,38,12,8,0,0,100
46,39,31,12,28,9,137
46,40,0,0,0,0,97
46,41,11,3,8,2,185
46,42,6,4,3,1,82
46,43,0,0,0,0,123
46,44,17,5,5,1,117
46,45,10,4,7,1,151
46,46,14,9,3,3,102
46,47,6,4,1,0,142
46,48,3,1,3,1,95
46,49,20,6,10,3,174
46,50,10,0,3,0,148
46,51,1,1,1,1,173
46,52,3,3,0,0,86
46,53,10,0,5,0,186
46,54,4,0,3,0,92
46,55,21,6,11,3,202
46,56,2,0,0,0,132
46,57,0,0,0,0,111
46,58,2,1,0,0,171
46,59,0,0,0,0,155
46,60,0,0,0,0,100
46,61,4,2,0,0,193
46,62,7,5,0,0,77
46,63,12,3,3,3,178
46,64,4,3,4,3,142
46,65,0,0,0,0,171
46,66,41,32,41,32,192
46,67,21,4,5,1,183
46,68,1,1,0,0,80
46,69,15,12,15,12,168
